smiles,pIC50
O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,4.826813732
O=C(O)c1c(O)cc2c([nH]c3ccccc32)c1O,4.823908741
Cc1ccc2nc3c(c(NCCN4CCOCC4)c2c1)CCCC3,4.822752164
COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3cccc([N+](=O)[O-])c3)n2)ccc1O,4.821023053
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,4.821023053
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.820735536
O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,4.820448209
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.815308569
CN1CCC(c2c[nH]c3cc(Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)ccc23)CC1,4.815308569
Cn1cc(O)c(=O)cc1/C=C/c1ccc(O)cc1,4.813043665
CCOC(=O)c1cnc2ccccc2c1N1CCN(CC(=O)Nc2n[nH]c3ncccc23)CC1,4.803547458
Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1,4.801342913
Cc1cc(N2CCN(c3nc(Cl)nc(Nc4ccc(F)cc4)n3)CC2)n2ncnc2n1,4.798876103
CCCCCCCCCCCCNC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,4.798602876
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4c(OC)cc5oc(-c6ccc(O)cc6)cc(=O)c5c4O)c3o2)cc1,4.798602876
Cc1cc(N2CCN(c3nc(Nc4cccc(C(F)(F)F)c4)nc(Nc4ccc(F)c(Cl)c4)n3)CC2)n2ncnc2n1,4.788078916
O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,4.785156152
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,4.785156152
COc1ccccc1/C=C/c1cc(=O)c(O)c[nH]1,4.782516056
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)cc(O)c(O)c1O,4.777283529
Clc1nc(NCc2ccccc2)c2ccccc2n1,4.777283529
O=c1cc(-c2ccccc2)oc2cc(OCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,4.774690718
CC1=NN(c2cccc(N3CCCC3)c2)C(=O)C1,4.774690718
N#Cc1ccc(/C=C/C(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1,4.774432287
COc1cc(/C=C/C(=O)N2CCC[C@@H]2C(=O)NCCOc2ccccc2)ccc1OCc1ccccc1,4.773915884
CCN1/C(=C/C=C/c2sc3ccc(OCc4no[n+]([O-])c4C(N)=O)cc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.O=S(=O)([O-])C(F)(F)F,4.769551079
CNc1cccc(NCCCc2cccc(NCCCc3ccccn3)n2)n1,4.769551079
COc1cc(/C=C/C(=O)N2CCC[C@H]2C(=O)N2CCCCC2)ccc1OCc1ccccc1,4.767512134
CCN(CC)CCCOc1ccc(-n2ccc(=O)c(O)c2C)cc1,4.763714723
O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,4.761953897
COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4.761953897
Cc1ccccc1/C=C/C(=O)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.761201437
O=[N+]([O-])c1cccc(C2C=C(c3cccc4ccccc34)Nc3nncn32)c1,4.758453519
OB1Oc2ccc(O)cc2C=C1c1ccc(O)c(O)c1,4.756961951
COc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1,4.754487332
O=c1cc(/C=C/c2cccc(F)c2)occ1O,4.752517739
COc1cc(/C=C/C(=O)N2CCC[C@@H]2C(=O)NCc2ccccc2)ccc1OCc1ccccc1,4.750801643
N#Cc1c[nH]c2nc(Nc3ccc4c(C5CCNCC5)c[nH]c4c3)ccc12,4.749579998
COc1ccc(C(=O)/C=C/c2ccc(C(=O)NC(C)C)cc2)c(O)c1,4.749579998
COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(CCO)n2)ccc1O,4.749579998
Fc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)c(F)c1,4.74836178
O=C(CN1CCN(CC(=O)Nc2n[nH]c3ncccc23)CC1)Nc1n[nH]c2ncccc12,4.747389659
COc1cc(/C=C/C(=O)NCCC(=O)NCCOc2ccccc2)ccc1OCc1ccccc1,4.746904414
O=c1cc(/C=C/c2cc(O)cc(O)c2)occ1O,4.745935547
Cc1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1,4.743522794
Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1Cc1ccccc1,4.742321425
COc1ccc(CCC(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1,4.738023809
O=C(CCCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,4.73754891
Cc1cc(N2CCN(c3nc(Nc4ccc(F)cc4)nc(Nc4cccc(C(F)(F)F)c4)n3)CC2)n2ncnc2n1,4.737311656
COc1cc(/C=C/c2ccc(NCc3cc(NC(C)C)ccc3O)cc2)cc(OC)c1,4.736363931
Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1-c1ccccc1,4.735182177
COc1ccc(C(=O)/C=C/c2ccc(C(=O)O)cc2)c(O)c1,4.732828272
Fc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1,4.731656086
COc1cc([C@H]2C[C@@H]2C(=O)N2CCCCC2)ccc1OCc1ccccc1,4.729321164
COc1cc(/C=C/C(=O)N2CCC[C@H]2C(=O)NCc2ccccc2)ccc1OCc1ccccc1,4.727694156
COc1ccc(C(=O)/C=C/c2ccc(C(=O)NCc3ccccc3)cc2)c(O)c1,4.723538196
COc1ccc(/C=C/C(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1OC,4.722620025
O=c1cc(/C=C/c2cccc(F)c2)[nH]cc1O,4.721932669
CCOCCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,4.718966633
COc1ccc(C(=O)/C=C/c2ccc(C(=O)NCCc3ccccc3)cc2)c(O)c1,4.718966633
COc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)/C=C/c2ccc(OCc3ccccc3)c(OC)c2)cc1,4.715794932
Cn1cc(O)c(=O)cc1/C=C/c1cccc(F)c1,4.711303739
Clc1ccc(/C=N/c2ccc3cn[nH]c3c2)cc1Cl,4.709965389
CC1=NN(c2ccc(-n3c(-c4ccccc4)cc4ccccc43)cc2)C(=O)C1,4.707743929
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,4.705533774
O=C(CCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,4.705313376
O=C(CCc1ccccc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.704652852
CCCNC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,4.701146924
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)cc(O)cc1O,4.701146924
COc1ccc(/C=C/c2cc(Br)cc(/C=C/c3ccc(OC)c(OC)c3)c2)cc1OC,4.698970004
CC(C(=O)OC(C)(C)C)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1,4.698970004
O=C(CCOc1ccc(F)cc1)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1,4.698970004
COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,4.696803943
COc1ccc(C(=O)/C=C/c2ccc(C(=O)N(C)c3ccccc3)cc2)c(O)c1,4.696803943
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,4.692503962
COc1cccc(CNc2nc(N)nc3ccccc23)c1,4.68613278
O=C(CCc1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.685922008
Cc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1,4.683610249
Nc1nc(NCc2cccc(C(F)(F)F)c2)c2ccccc2n1,4.677780705
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,4.671620397
OB1Oc2cc(O)ccc2C=C1c1cc(O)cc(O)c1,4.663540266
O=c1cc(/C=C/c2ccccc2O)[nH]cc1O,4.662341109
COc1cc(/C=C/C(=O)N2CC(C(=O)N3CC(F)(F)C3)C2)ccc1OCc1ccccc1,4.660946264
CN(Cc1ccccc1)S(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,4.65915945
O=C(O)C1(c2ccc(-c3ccc(C(F)(F)F)cc3)c(F)c2)CC1,4.657577319
Nc1nc(NCc2cccc(Br)c2)c2ccccc2n1,4.651695137
Cc1ccc(CNc2nc(N)c3ccccc3n2)cc1,4.647817482
O=C(/C=C/c1ccc(Cl)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.646853454
O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,4.643974143
CCOc1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,4.630969778
FC(F)(F)c1cccc(Nc2nc(NC3CC3)nc(N3CCNCC3)n2)c1,4.628193541
c1cc2ncc(Nc3ccc4cc[nH]c4n3)cc2[nH]1,4.623423043
COC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,4.623423043
COc1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1,4.623423043
FC(F)(F)c1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cn1,4.619788758
Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cc1F,4.619788758
c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,4.616184634
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,4.616184634
COc1cc(/C=C/C(=O)N(C)C)ccc1OCc1ccccc1,4.609064893
CC(C)=CCC/C(C)=C/CC[C@@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,4.607303047
Cc1ccc(Nc2nc(Nc3ccc(F)c(Cl)c3)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1,4.602059991
COc1ccc(Nc2ccc3c(C4CCN(C)CC4)c[nH]c3c2)cc1OC,4.602059991
CNc1cccc(NCCc2cccc(NCCc3ccccn3)n2)n1,4.602059991
c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2c(C3CCNCC3)c[nH]c2n1,4.591760035
CCN1/C(=C/C=C/c2sc3ccc(OCCCO[N+](=O)[O-])cc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21.O=S(=O)([O-])C(F)(F)F,4.585026652
CC1=NN(c2ccc(-n3cccc3)cc2)C(=O)C1,4.585026652
CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.[I-],4.585026652
c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1,4.575118363
COc1cc2c(Nc3ccc(C(=O)/C=C/c4nc(C)c(C)nc4C)cc3)ncnc2c(OC)c1OC,4.573488739
CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,4.568636236
COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OCc1ccccc1,4.553773598
C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCCO)c21)CCC3=O,4.552841969
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,4.54668166
Cc1ccc(-c2cc(NCCNc3cc(-c4cccs4)[nH]n3)n[nH]2)cc1,4.537602002
CN(C)c1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,4.534319788
COc1c(O)c(O)cc(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,4.53313238
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,4.522878745
Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3n2)cc1F,4.522878745
Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(N)c1,4.522878745
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,4.518557371
Nc1nn(-c2c3c(nc4ccc([N+](=O)[O-])cc24)CCCC3)c2ncccc12,4.498119506
O=C(O)/C=C/c1ccc(O)c(O)c1,4.484126156
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4.484126156
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,4.48148606
C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCO)c21)CCC3=O,4.46470588
COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(=O)NO)cc3)c2n1,4.457174573
CCN(CC)C(=O)CCc1ccc(OCc2ccccc2)c(OC)c1,4.456801414
CNc1cccc(CCNc2cccc(NCCc3ccccn3)n2)n1,4.455931956
COc1cc(/C=C/C(=O)N2CC(C(=O)N3CCOCC3)C2)ccc1OCc1ccccc1,4.447696891
COc1ccc2cc(C(=O)CN3CCN(Cc4ccccc4)CC3)c(=O)oc2c1,4.443697499
COc1ccc2cc(C(=O)CN3CCC(Cc4ccccc4)CC3)c(=O)oc2c1,4.443697499
CCN(CC)C(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1,4.405939099
Fc1ccc(-c2cc(NCCNc3cc(-c4ccc(F)cc4)[nH]n3)n[nH]2)cc1,4.392544977
COC(=O)c1c(C)cc(O)c(C/C=C(\C)CCCC2=C/C(=C\C(C)(C)O)OC2=O)c1O,4.390405591
CC(NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl)c1ccccc1,4.38563016
O=C(O)c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1NCc1ccco1,4.385524634
Cn1cc(C2CCNCC2)c2ccc(Nc3ccc(F)c(F)c3)cc21,4.37675071
C[C@@]12C(=O)CC[C@H]1C1=C(C[C@H]2O)[C@@]2(C)CC[C@H](O)c3coc(c32)C1=O,4.361510743
COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@@H](c2ccc(O)c(OC)c2)[C@H](CO)O4)[C@@H](O)C3=O)ccc1O,4.360513511
CCOc1cc(CNc2ccccc2)ccc1Oc1ccnc2cc(Cl)ccc12,4.351444844
O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,4.346787486
CCCN(CCC)C(=O)/C=C/c1ccc(OC)c(OC)c1,4.343805938
COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3o2)cc1,4.341035157
COc1cc([C@H]2C[C@@H]2C(=O)N(C)C)ccc1OCc1ccccc1,4.339324212
CC(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1,4.337242168
CCOc1cc(CNc2ccc(OC)cc2)ccc1Oc1ccnc2cc(Cl)ccc12,4.333294864
CCCCCCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,4.320481256
CN1CCC(c2c[nH]c3cc(Nc4ccc(F)c(F)c4)ccc23)CC1,4.318758763
Cc1nc(C)c(C(=O)OCCCOC(=O)c2ccccn2)nc1C,4.308564848
COC(=O)c1c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c1O,4.298432015
CN(CCCCNc1c2c(nc3c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc4ccccc4)C(=O)N[C@@H](Cc4ccccc4)C(=O)OCc4ccccc4)cccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,4.292429824
C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CCCC1=C/C(=C\C(C)(C)O)OC1=O,4.289036881
CNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,4.275642196
C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CC/C=C(\C)CC[C@H](O)C(C)(C)O,4.273272791
COc1ccc(CNC(=O)CCNC(=O)/C=C/c2ccc(OCc3ccccc3)c(OC)c2)cc1,4.265920593
O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,4.256490235
CNS(=O)(=O)c1cc(C(=O)OC)c(NCc2ccco2)cc1Cl,4.252199909
CCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CC/C=C(\C)CCCCCCCCC,4.202732459
COc1cc(/C=C/C(=O)N2CCCC2)ccc1OCc1ccccc1,4.186485728
OC[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1cn(C[C@@H]2Cc3c([nH]c4ccccc34)CN2)nn1,4.178093623
CC(C)=CCC/C(C)=C/CCC1(C)C=Cc2c(O)cc(C)cc2O1,4.167491087
CC(O)c1ccc(CNS(=O)(=O)c2cc(C(=O)O)c(NCc3ccco3)cc2Cl)cc1,4.164309429
CNS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2ccco2)cc1Cl,4.151934105
C[C@@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,4.14327111
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,4.14327111
O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccccc1)C(=O)O,4.137272472
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,4.124360063
COc1cc(/C=C/C(=O)N2CCOCC2)ccc1OCc1ccccc1,4.107515821
COc1cc(/C=C/C(=O)N(C)OC)ccc1OCc1ccccc1,4.097616316
O=C(O)C1(c2ccc(-c3ccc(OC4CCOCC4)cc3)c(F)c2)CC1,4.091514981
COc1cc(/C=C/C(=O)NCCC(=O)NCc2ccccc2)ccc1OCc1ccccc1,4.088522783
CNS(=O)(=O)c1cc(C(N)=O)c(NCc2ccco2)cc1Cl,4.084020086
O=C(/C=C/c1ccc(F)cc1)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1,4.075720714
COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@H](c2ccc(O)c(OC)c2)[C@@H](CO)O4)[C@@H](O)C3=O)ccc1O,4.068033885
O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccc(O)cc1)C(=O)O,4.056505484
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,4.031984286
CC(C(=O)O)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1,4.026872146
C[C@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,4.018181393
COc1cc(/C=C/C(=O)Nc2nnn[nH]2)ccc1OCc1ccccc1,4.006740169
CCCN(CCC)C(=O)/C=C/c1ccc(O)c(OC)c1,4.005287015
CN(C)c1cccc(Oc2cnc(Nc3cccc(O)c3)nc2)c1,4
CCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1,4
NCCCS(=O)(=O)O,4
Oc1c(I)cc(Cl)c2cccnc12,4
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,4
CC1(C)CCC(c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC1,3.995678626
CNC(=O)c1cc(S(=O)(=O)NC)c(Cl)cc1NCc1ccco1,3.98889497
COc1cc(/C=C/C(=O)N2CC(F)(F)C2)ccc1OCc1ccccc1,3.971347426
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)c(F)c3)c(F)c2)CC1,3.954677021
CN(C)S(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,3.946422213
O=C(O)c1cc(S(=O)(=O)NC2CCCCC2)c(Cl)cc1NCc1ccco1,3.93734282
CNS(=O)(=O)c1cc(CO)c(NCc2ccco2)cc1Cl,3.929999096
CCN(CC)C(=O)/C=C/c1ccc(O)c(O)c1,3.923869505
O=C(O)c1ccc(F)cc1NCc1ccco1,3.887596107
COc1ccc(C(O)C(F)(F)F)c(NCc2cscn2)c1,3.88709351
CNS(=O)(=O)c1cc(C(=O)O)c(NCC2CCCO2)cc1Cl,3.865217471
CCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,3.862044876
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O,3.827397069
CC(C)=CC(=O)C/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,3.821598658
OC(c1ccc(F)cc1NCc1ccco1)C(F)(F)F,3.815166666
O=C(O)c1ccc(Br)cc1NCc1ccco1,3.811296452
O=C(O)c1cc(S(=O)(=O)Nc2ccccc2)c(Cl)cc1NCc1ccco1,3.775907412
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,3.753994096
CN1C(=O)[C@@]23CCC(=O)N2C[C@@]12C[C@@]1(C(=O)Nc4c1ccc1c4C=CC(C)(C)O1)C(C)(C)[C@@H]2C3,3.729088361
O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1,3.698970004
C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6C=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,3.691008971
CCN(CC)C(=O)/C=C/c1ccc(O)c(OC)c1,3.687272716
COC(=O)c1c(C)cc(O)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O,3.655607726
COc1cc(/C=C/C(=O)O)ccc1O,3.645449804
CNc1cccc(CCNc2cccc(CCN(c3ccccn3)c3ccccn3)n2)n1,3.619788758
C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)NC3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2,3.612076533
C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,3.56944123
CNc1cccc(CCNc2cccc(CCNc3ccccn3)n2)n1,3.552841969
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,3.522878745
O=c1cc(/N=N/N=P(CCP(=N/N=N/c2cc(=O)oc3ccccc23)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,3.471378926
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)cc3)c(F)c2)CC1,3.388276692
O=C(CCc1cc(C(F)(F)F)ccc1C(F)(F)F)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1,3.200659451
CN1C(=O)[C@@H](NCC(=O)Nc2ccc3c(c2)C[C@H]2CC[C@@H](C3)[C@H]2NS(=O)(=O)c2ccc(Cl)s2)N=C(c2ccccc2)c2ccccc21,3.096910013
